ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID358251856,72 Military Rd,4,h,680000.0,24/09/2016,2.0,2.0,554.0,59.0,-37.7649,144.8633
ID876736889,45 Milford St,3,t,962000.0,3/12/2016,2.0,2.0,283.0,8.0,-37.8477,144.8753
ID153659342,4/54 Yarra St,2,u,375000.0,17/09/2016,1.0,1.0,0.0,49.0,-37.8504,144.8924
ID367033162,6 McShane St,3,h,779000.0,18/06/2016,1.0,2.0,945.0,34.0,-37.7027,145.0001
ID443621119,802/127 Beach St,2,u,1250000.0,4/03/2017,2.0,2.0,0.0,7.0,-37.8399,144.9287
ID980251295,8/203 Auburn Rd,1,u,320000.0,15/10/2016,1.0,1.0,0.0,129.0,-37.827,145.0444
ID340764497,25 Templemore Dr,4,h,1350000.0,12/08/2017,2.0,2.0,1025.0,39.0,-37.75334,145.16655
ID214528441,164 Coogee La,5,h,1410000.0,10/12/2016,2.0,2.0,195.0,9.0,-37.8643,144.8935
ID826487291,49 Romano Av,4,h,550000.0,8/07/2017,2.0,1.0,531.0,49.0,-37.65121,145.05404
ID917290902,1 Walter St,4,h,1030000.0,7/05/2016,2.0,2.0,803.0,17.0,-37.7932,144.8434
ID343307192,189 Rathmines St,3,h,1500000.0,27/11/2016,1.0,1.0,0.0,109.0,-37.7714,145.0173
ID759521669,3 Oshannassy St,3,h,1580000.0,4/06/2016,2.0,2.0,758.0,44.0,-37.7401,144.9013
ID412844587,21 Croker St,3,h,810000.0,12/11/2016,1.0,1.0,390.0,49.0,-37.847,144.8734
ID460843199,2/16 Braemar St,2,u,520000.0,15/10/2016,1.0,2.0,0.0,44.0,-37.7486,144.9072
ID928669692,12/29 Champion Rd,2,u,380000.0,18/06/2016,1.0,1.0,0.0,59.0,-37.8564,144.8864
ID431171351,10 Woodmason St,3,h,2355000.0,18/06/2016,2.0,4.0,471.0,34.0,-37.851,145.0316
ID371894095,8/97 Verdon St,2,u,465000.0,13/05/2017,1.0,1.0,0.0,49.0,-37.8589,144.8921
ID628128278,9/370 Orrong Rd,2,u,570000.0,12/11/2016,1.0,1.0,0.0,49.0,-37.8625,145.0103
ID425594519,3/18 Gillies St,2,u,730000.0,11/02/2017,1.0,1.0,116.0,34.0,-37.7818,145.0161
ID442165063,27 Glen Dr,3,h,1816000.0,12/11/2016,1.0,2.0,846.0,64.0,-37.7666,145.0591
ID830856125,77 Chapel Rd,3,h,920000.0,28/05/2016,1.0,1.0,653.0,69.0,-37.9392,145.0481
ID268901541,116/88 Park St,2,u,560000.0,30/07/2016,2.0,1.0,0.0,156.0,-37.8331,144.9683
ID202451789,22 Cavanagh St,4,h,1740000.0,29/07/2017,2.0,2.0,721.0,9.0,-37.9641,145.06547
ID954131847,6212/172 Edward St,2,u,590000.0,17/09/2016,2.0,1.0,0.0,5.0,-37.7753,144.9725
ID282914632,33a Durrant St,2,h,1532000.0,22/08/2016,1.0,2.0,411.0,109.0,-37.9095,145.004
ID982820083,12 Stott St,3,h,1225000.0,23/04/2016,1.0,2.0,307.0,109.0,-37.764,144.9976
ID655510294,13/25 Barkly St,2,u,585000.0,27/11/2016,1.0,1.0,0.0,129.0,-37.7985,144.9745
ID310490153,1/1484 Malvern Rd,2,u,500000.0,1/07/2017,1.0,1.0,0.0,54.0,-37.85399,145.04699
ID719575535,38 Bent St,2,h,1060000.0,12/08/2017,1.0,1.0,283.0,59.0,-37.76218,144.92886000000001
ID578563847,2/37 Bonanza Rd,3,t,900000.0,29/07/2017,2.0,2.0,243.0,49.0,-37.98214,145.05175
ID656369420,10 Hansen Rd,4,h,950000.0,15/07/2017,2.0,4.0,2033.0,49.0,-37.86669000000001,145.29959
ID262876157,9/3 Irving St,2,u,570500.0,4/03/2017,1.0,2.0,0.0,49.0,-37.8597,145.0318
ID161671429,2/28 Broadmeadows Rd,2,u,470000.0,15/07/2017,1.0,1.0,161.0,59.0,-37.705859999999994,144.87947
ID803777000,24 Talbot St,3,h,631500.0,18/06/2016,1.0,3.0,593.0,54.0,-37.7133,144.947
ID593711302,13 Wheatland Cr,4,h,955000.0,3/09/2017,2.0,2.0,615.0,24.0,-37.967459999999996,145.12788
ID302077033,20 Blandford Cr,3,h,650000.0,15/07/2017,1.0,2.0,787.0,24.0,-37.82737,145.2938
ID686409406,392 Station St,2,h,2400000.0,12/11/2016,2.0,0.0,413.0,119.0,-37.7875,144.9759
ID588041142,7 Wellington St,2,h,867000.0,3/06/2017,1.0,1.0,208.0,89.0,-37.74373,144.95783
ID805776513,3/40 Rowland St,2,u,891000.0,28/05/2016,1.0,1.0,121.0,10.0,-37.8126,145.0534
ID122864778,1a Mair St,3,h,2600000.0,6/08/2016,2.0,3.0,588.0,99.0,-37.9287,144.99200000000005
ID555895810,1/1 Perry St,4,t,1105000.0,30/07/2016,2.0,2.0,220.0,4.0,-37.9387,145.0398
ID310767961,15 Alberta St,3,h,845000.0,1/07/2017,1.0,2.0,422.0,69.0,-37.796440000000004,144.86388
ID346380172,26 Coghill St,3,h,578000.0,1/07/2017,2.0,1.0,308.0,69.0,-37.67485,144.88995
ID488368871,44 Miller St,4,h,2100000.0,28/05/2016,1.0,0.0,440.0,17.0,-37.8056,144.9463
ID729181151,3 Brian St,3,h,625000.0,10/12/2016,1.0,2.0,585.0,59.0,-37.695,144.9676
ID505881907,3 Oak St,4,h,3100000.0,26/08/2017,2.0,3.0,832.0,113.0,-37.83564000000001,145.10918999999996
ID349135228,199 Barkers Rd,4,h,2150000.0,20/05/2017,4.0,2.0,543.0,59.0,-37.8144,145.0358
ID149584374,8B Moorong St,4,h,890000.0,4/02/2016,3.0,2.0,288.0,5.0,-37.8801,145.1051
ID239081691,24 McConnell St,2,h,1150000.0,17/06/2017,1.0,0.0,147.0,129.0,-37.79067,144.92844
ID320745191,30 Davidson St,5,h,925000.0,24/09/2016,3.0,4.0,922.0,5.0,-37.6961,144.9865
ID224491039,10 Fenton St,2,h,1053000.0,6/08/2016,1.0,1.0,269.0,119.0,-37.7748,144.929
ID896866713,4/178 Power St,2,u,517000.0,14/05/2016,1.0,1.0,0.0,129.0,-37.8261,145.0254
ID783773639,18 Stewart St,3,h,1455000.0,23/09/2017,2.0,2.0,351.0,109.0,-37.81111,144.88759
ID517185900,3 Belinda Ct,4,h,1015000.0,28/08/2016,2.0,3.0,625.0,22.0,-37.9374,145.0726
ID825582238,5 Armstrong St,3,h,1200000.0,24/06/2017,1.0,4.0,807.0,823.0,-37.86788,145.12121000000005
ID688993557,42 Lyon Rd,4,h,1042500.0,17/09/2016,2.0,2.0,648.0,44.0,-37.7363,145.0851
ID912108448,6/13 Ulupna Rd,1,u,296000.0,17/09/2016,1.0,1.0,0.0,49.0,-37.9028,145.0426
ID673550196,14 Glengala Ct,4,h,900000.0,3/09/2017,2.0,2.0,530.0,39.0,-37.98368,145.09237
ID137573372,34 Stanford Cl,3,h,670000.0,16/09/2017,2.0,2.0,350.0,59.0,-37.69592,144.96381
ID493990054,5/77 Dover Rd,2,u,513500.0,14/05/2016,1.0,1.0,0.0,39.0,-37.8536,144.8981
ID158348453,2 Farncomb St,3,h,801000.0,12/11/2016,1.0,2.0,431.0,69.0,-37.781,144.9207
ID973019134,7 Morrow St,3,h,910000.0,22/08/2016,1.0,2.0,717.0,69.0,-37.7525,144.9321
ID961403735,2/118 Holmes Rd,2,u,330000.0,22/05/2016,1.0,1.0,0.0,49.0,-37.7654,144.9094
ID237515899,3/716 Orrong Rd,3,u,1860000.0,12/08/2017,2.0,2.0,0.0,89.0,-37.8404,145.01425
ID947134251,8/25 Karingal St,2,u,505000.0,12/08/2017,1.0,1.0,297.0,12.0,-37.76793,145.29283999999996
ID779981691,51 Bay St,4,h,2800000.0,15/07/2017,3.0,2.0,498.0,119.0,-37.90396,144.99126
ID671764333,1/26 Chaleyer St,3,u,470000.0,18/03/2017,1.0,2.0,159.0,49.0,-37.7277,145.0248
ID540591361,10 Shore Gr,3,t,830000.0,29/07/2017,2.0,2.0,275.0,11.0,-37.731559999999995,144.97087
ID397621137,4 Bellara St,3,h,990000.0,27/06/2016,1.0,1.0,746.0,9.0,-37.7933,145.1417
ID875923658,39 Wilkinson St,2,h,800000.0,3/09/2017,1.0,0.0,140.0,129.0,-37.76806,144.9598
ID308225456,2/36 Empire St,2,u,310000.0,17/09/2016,1.0,1.0,0.0,6.0,-37.7878,144.8919
ID755923554,1/22 Volga St,3,t,510000.0,16/04/2016,2.0,2.0,234.0,7.0,-37.707,144.9411
ID909323862,280 Francis St,3,h,850000.0,13/08/2016,1.0,1.0,444.0,15.0,-37.8193,144.8753
ID230336326,14 Derham St,4,h,1300000.0,27/05/2017,2.0,2.0,730.0,26.0,-37.8257,144.87552
ID941021373,20 Edward St,2,h,725000.0,29/04/2017,1.0,2.0,606.0,59.0,-37.709,144.9646
ID431331607,102/11 Hillingdon Pl,2,u,698000.0,27/05/2017,1.0,1.0,0.0,119.0,-37.85163,144.9943
ID980652479,107/88 Altona St,1,u,360000.0,10/12/2016,1.0,1.0,4267.0,129.0,-37.7966,144.9254
ID339547884,3/963 High St,2,u,406000.0,6/05/2017,1.0,1.0,0.0,8.0,-37.7093,145.0083
ID956368992,47 Shepherd St,3,h,871000.0,13/05/2017,1.0,1.0,267.0,119.0,-37.7951,144.8901
ID607223967,9/3 Boston Rd,2,u,800000.0,22/07/2017,1.0,1.0,0.0,59.0,-37.81675,145.07716000000005
ID835240600,2/203 Booran Rd,2,u,790000.0,26/08/2017,1.0,1.0,919.0,9.0,-37.8981,145.03551000000004
ID735857387,250 Hawthorn Rd,4,h,1050000.0,17/06/2017,2.0,2.0,651.0,44.0,-37.848420000000004,145.1816
ID845812437,1/39 Neville St,3,h,870000.0,28/08/2016,2.0,1.0,326.0,69.0,-37.9236,145.0545
ID221385069,1 Dunlavin Rd,4,h,890000.0,23/09/2017,2.0,2.0,481.0,54.0,-37.80961,145.1847
ID214696548,2/25 Fernhill St,2,u,960000.0,15/07/2017,1.0,1.0,229.0,29.0,-37.876059999999995,145.15951
ID899450238,3/859 Toorak Rd,3,t,1590000.0,19/11/2016,2.0,2.0,289.0,9.0,-37.8451,145.0525
ID663540495,7/18 Kelso St,2,u,546000.0,8/10/2016,1.0,1.0,0.0,39.0,-37.8282,144.9897
ID972703436,94 Sterling Dr,3,h,570000.0,22/05/2016,1.0,2.0,542.0,49.0,-37.7408,144.8553
ID850656381,4 Milleara Rd,4,t,886000.0,10/12/2016,3.0,1.0,322.0,69.0,-37.7293,144.8659
ID415983259,1 Graeme Cl,4,h,2000000.0,10/12/2016,3.0,2.0,507.0,33.0,-37.7738,145.1308
ID154126652,39 Keon St,3,h,1020000.0,18/03/2017,1.0,1.0,366.0,49.0,-37.7524,144.9912
ID301454059,49 Leopold St,4,h,2600000.0,18/03/2017,2.0,2.0,141.0,139.0,-37.8366,144.9827
ID414680961,8/121 Thomas St,2,u,802000.0,3/12/2016,1.0,1.0,0.0,54.0,-37.939,145.0137
ID592995033,15 Ellendale St,3,h,1038000.0,28/05/2016,2.0,1.0,207.0,16.0,-37.7893,145.092
ID418395441,53 Northernhay St,4,h,1215000.0,17/09/2016,2.0,4.0,748.0,54.0,-37.7247,145.0096
ID261197004,35 Astley St,3,h,900000.0,27/05/2017,1.0,1.0,575.0,39.0,-37.720890000000004,145.11987
ID649611691,8 Meakin St,3,h,705000.0,27/05/2017,1.0,1.0,538.0,59.0,-37.70178,145.0851
ID166768429,152 Gooch St,3,h,1427000.0,19/11/2016,1.0,1.0,275.0,99.0,-37.7592,145.0105
ID133247978,88 Chirnside St,1,h,750000.0,15/10/2016,1.0,0.0,272.0,119.0,-37.8086,144.8824
ID916890740,11 Murray St,3,h,1240000.0,9/09/2017,2.0,2.0,784.0,12.0,-37.75947,144.92542
ID188063021,2/25 Ruskin Av,3,u,625500.0,15/07/2017,1.0,2.0,397.0,69.0,-37.79795,145.2957
ID659674656,7 Stewart St,4,h,1340000.0,18/03/2017,2.0,0.0,297.0,119.0,-37.8108,144.888
ID674759108,28 Walnut Rd,4,h,1950000.0,14/05/2016,3.0,2.0,665.0,49.0,-37.7889,145.0904
ID933616376,404 Bay St,2,h,1016500.0,10/09/2016,1.0,1.0,131.0,19.0,-37.8352,144.9458
ID546947437,8/192 Cecil St,1,u,460000.0,8/04/2017,1.0,1.0,0.0,49.0,-37.8344,144.9581
ID845421761,24B Dow St,2,t,1100000.0,13/05/2017,1.0,1.0,327.0,15.0,-37.8351,144.964
ID270555160,2/576 Riversdale Rd,2,u,670000.0,1/07/2017,1.0,1.0,0.0,44.0,-37.83202,145.06095
ID303799136,5 Peyton Dr,4,h,800000.0,29/07/2017,2.0,2.0,674.0,29.0,-37.65639,145.06518
ID971192699,24/384 Toorak Rd,1,u,367000.0,22/05/2016,1.0,0.0,0.0,69.0,-37.8406,145.0035
ID159516024,14 Robert St,3,h,1060000.0,26/08/2017,1.0,2.0,602.0,69.0,-37.98656,145.08237
ID687947234,80 Gamon St,2,h,815000.0,30/07/2016,1.0,0.0,172.0,119.0,-37.81,144.8896
ID946582877,90 Murray Rd,2,h,799900.0,10/12/2016,1.0,2.0,460.0,44.0,-37.7397,145.0209
ID833671835,33 Starboard Dr,3,h,530500.0,1/07/2017,2.0,2.0,400.0,7.0,-37.61042,145.11932
ID582648725,21 Hatherley Gr,3,h,750000.0,4/03/2017,1.0,3.0,554.0,49.0,-37.8449,144.85
ID634729475,12 Tait St,4,h,815000.0,28/05/2016,2.0,1.0,369.0,109.0,-37.7914,144.8957
ID455756947,39 Elimatta Rd,3,h,1430000.0,22/05/2016,2.0,2.0,603.0,74.0,-37.9023,145.0568
ID757397993,16 Woodfull Wy,4,h,681000.0,19/08/2017,2.0,2.0,647.0,39.0,-37.64213,145.06141000000005
ID777193501,17/459 Waterdale Rd,2,u,444000.0,27/05/2017,1.0,1.0,94.0,69.0,-37.74432,145.04721
ID929039505,8/9 Coppin Gr,2,u,1022000.0,3/06/2017,1.0,1.0,2267.0,89.0,-37.82193,145.01748999999995
ID140497191,29 Traill St,5,h,1700000.0,27/06/2016,3.0,1.0,450.0,89.0,-37.7701,144.9886
ID603344595,30 Corsair St,2,h,1210000.0,29/04/2017,1.0,0.0,178.0,8.0,-37.8226,145.0064
ID648922168,16 Vincent St,4,h,3500000.0,7/05/2016,2.0,2.0,859.0,68.0,-37.8625,145.04399999999995
ID255597319,14/205 Gipps St,2,u,750000.0,17/06/2017,1.0,1.0,2379.0,6.0,-37.80554,144.99612
ID853681108,98 Epsom Rd,3,h,971000.0,4/06/2016,2.0,2.0,285.0,119.0,-37.775,144.9091
ID508022593,10/140 Kerferd Rd,2,u,647000.0,22/05/2016,1.0,1.0,0.0,109.0,-37.846,144.9542
ID715247088,1201/565 Flinders St,2,u,683000.0,22/04/2017,2.0,1.0,1136.0,10.0,-37.8211,144.9559
ID390184934,20 Bradfield La,1,t,425000.0,8/04/2017,1.0,1.0,0.0,19.0,-37.7886,144.9253
ID549334237,61/120 Sturt St,2,u,642500.0,17/06/2017,1.0,1.0,8888.0,25.0,-37.82481,144.96669
ID514607302,5 Gwelo St,3,h,935000.0,27/11/2016,2.0,3.0,466.0,79.0,-37.8019,144.8663
ID580958809,2 Kokaribb Rd,2,h,930000.0,18/06/2016,1.0,1.0,264.0,89.0,-37.8864,145.0561
ID448174478,3 Estelle St,3,h,1045000.0,11/02/2017,1.0,2.0,602.0,69.0,-37.8923,145.1013
ID584531251,22 Ebony Dr,4,h,725000.0,12/08/2017,1.0,2.0,542.0,39.0,-37.68238,145.06432
ID571001860,1 Bloomfield Rd,3,h,1305000.0,28/05/2016,1.0,1.0,278.0,119.0,-37.7768,144.9223
ID917434396,29 Grantham St,4,h,988000.0,19/11/2016,1.0,1.0,384.0,49.0,-37.7733,144.9491
ID430747990,2 Yanchep Ct,3,h,600000.0,23/09/2017,2.0,2.0,657.0,21.0,-37.71176,144.80271000000005
ID229046796,45 Droop St,3,h,1045000.0,16/07/2016,2.0,2.0,384.0,49.0,-37.7976,144.8976
ID211207527,45 Bordeaux St,4,h,1545000.0,29/04/2017,3.0,2.0,647.0,54.0,-37.7819,145.1184
ID440901282,50 McCormack St,2,h,1260000.0,16/09/2017,1.0,2.0,112.0,19.0,-37.8379,144.94651000000005
ID846374436,4/313 Dandenong Rd,1,u,330000.0,6/08/2016,1.0,1.0,0.0,49.0,-37.8595,145.0076
ID611004377,7 MacKay St,3,t,1463000.0,23/09/2017,2.0,2.0,15.0,21.0,-37.84969,145.00056999999995
ID416691597,1/3 Greig Ct,2,u,635000.0,22/07/2017,1.0,1.0,371.0,10.0,-37.87872,144.98893999999999
ID698580972,148 West St,4,h,600500.0,10/09/2016,2.0,1.0,462.0,49.0,-37.7062,144.9387
ID918666488,1/135 Brunswick Rd,2,t,600000.0,22/04/2017,1.0,1.0,109.0,8.0,-37.7778,144.9683
ID432717515,4/47 Surrey St,4,t,665000.0,26/07/2016,2.0,2.0,148.0,18.0,-37.7231,144.9482
ID121128694,26/11 Marine Pde,1,u,354000.0,30/07/2016,1.0,1.0,1659.0,59.0,-37.8699,144.9764
ID740428881,13 McKay St,3,h,1150000.0,8/10/2016,1.0,0.0,176.0,119.0,-37.8116,145.0042
ID461535341,6 Buckley St,3,h,1425000.0,3/09/2016,2.0,2.0,684.0,69.0,-37.7585,144.9317
ID729092159,3/6 Miller St,2,t,1190000.0,27/05/2017,1.0,2.0,57.0,119.0,-37.84839,145.0013
ID201481372,81 Carpenter St,4,t,2900000.0,8/04/2017,4.0,2.0,473.0,6.0,-37.9104,144.9999
ID625732064,1/4 Tedesco Ct,3,h,515000.0,16/09/2017,2.0,1.0,251.0,7.0,-37.90918,144.68325
ID289317444,1/31 Surrey Dr,3,t,705000.0,16/04/2016,2.0,1.0,440.0,24.0,-37.7517,144.8776
ID936606567,75/285 City Rd,1,u,370000.0,30/07/2016,1.0,1.0,546.0,19.0,-37.8274,144.9587
ID609616491,23 Hart St,2,h,603000.0,4/03/2017,1.0,1.0,272.0,69.0,-37.7294,144.888
ID453879426,2 View Ct,2,h,1910000.0,7/05/2016,2.0,4.0,696.0,19.0,-37.9249,144.9903
ID312391096,4/314 Neerim Rd,2,u,525000.0,4/06/2016,1.0,2.0,0.0,10.0,-37.8893,145.0589
ID846188226,201/61 Stawell St,1,u,410000.0,27/06/2016,1.0,1.0,0.0,11.0,-37.821999999999996,145.0104
ID698372335,5/36 King St,2,u,395000.0,18/03/2017,1.0,1.0,0.0,44.0,-37.7461,144.9058
ID129397034,1/3 Littlewood St,2,u,898000.0,19/11/2016,1.0,1.0,266.0,49.0,-37.9344,145.004
ID362551598,22/17 Ellesmere Rd,2,u,650000.0,28/05/2016,1.0,1.0,0.0,5.0,-37.8574,145.0006
ID736376071,3/1 Elm St,1,u,480000.0,13/08/2016,1.0,1.0,0.0,79.0,-37.8128,145.0171
ID975947253,300 Tucker Rd,4,h,1900000.0,8/07/2017,2.0,2.0,700.0,99.0,-37.9075,145.05329
ID813346234,18 Molesworth Ct,3,h,660000.0,28/05/2016,1.0,1.0,321.0,44.0,-37.7943,144.8741
ID320657955,96 Verdon St,4,h,2500000.0,26/08/2017,1.0,5.0,866.0,99.0,-37.85908,144.89299
ID739878131,443 Geelong Rd,3,h,725000.0,24/09/2016,1.0,5.0,558.0,79.0,-37.8119,144.868
ID671019202,18 Vincent St,4,h,902000.0,17/06/2017,2.0,4.0,726.0,59.0,-37.93058,145.16308
ID542371223,20 Albert Cr,4,h,2720000.0,26/08/2017,3.0,2.0,1005.0,99.0,-37.82421,145.10352
ID120199472,5/67 Flinders St,2,u,601000.0,28/05/2016,1.0,1.0,82.0,18.0,-37.7556,145.0062
ID928407720,1/6 Union St,2,t,731000.0,22/07/2017,1.0,1.0,217.0,14.0,-37.75671,145.11401
ID470343421,15 McGregor St,2,h,1690000.0,13/08/2016,1.0,1.0,145.0,89.0,-37.852,144.9654
ID575429683,13 Simpson St,3,h,1100000.0,4/03/2017,2.0,0.0,214.0,109.0,-37.8175,144.8929
ID991796096,6/581 Orrong Rd,1,u,405000.0,29/04/2017,1.0,0.0,0.0,53.0,-37.8531,145.0115
ID481105288,102 Palmerston St,4,h,405000.0,24/06/2017,2.0,2.0,590.0,49.0,-37.67815,144.58355
ID637977008,76 Castlemaine St,3,h,935000.0,6/05/2017,1.0,0.0,212.0,13.0,-37.8143,144.8883
ID807448735,42 Grant St,3,h,1500000.0,8/04/2017,1.0,1.0,230.0,119.0,-37.788000000000004,144.9967
ID613803373,3/4 Murrell St,2,t,434500.0,19/11/2016,1.0,1.0,125.0,44.0,-37.7042,144.9211
ID919040955,1d Bute St,3,u,975000.0,7/05/2016,2.0,1.0,277.0,44.0,-37.8936,145.0709
ID203094912,1/40 Grandview Rd,3,u,691000.0,24/06/2017,1.0,1.0,170.0,79.0,-37.736979999999996,144.98686
ID574963238,5/125 Locksley Rd,2,u,460000.0,16/04/2016,0.0,0.0,0.0,29.0,-37.7662,145.0516
ID330779980,1/108 Truganini Rd,3,t,970000.0,14/05/2016,2.0,2.0,325.0,14.0,-37.8933,145.0546
ID640182712,160 Hyde St,3,h,871000.0,3/12/2016,2.0,2.0,428.0,54.0,-37.8167,144.8965
ID287872526,124 Abbott St,3,h,1651000.0,22/07/2017,2.0,1.0,390.0,69.0,-37.95035,145.01571
ID597857266,63 The Corso,4,h,2475000.0,26/08/2017,3.0,3.0,665.0,3.0,-37.99508,145.07544
ID118354598,11 Kalista Ct,3,h,1180000.0,1/07/2017,1.0,1.0,563.0,14.0,-37.85771,145.15466
ID852310255,2/11 Winfield Rd,2,t,860000.0,10/12/2016,2.0,2.0,204.0,27.0,-37.8008,145.10399999999996
ID547355155,7 Grieve St,4,h,2575000.0,10/09/2016,3.0,2.0,657.0,13.0,-37.7981,145.0904
ID465702618,33/1 St Kilda Rd,2,u,575000.0,3/12/2016,1.0,1.0,0.0,49.0,-37.8573,144.9825
ID604801645,105/766 Whitehorse Rd,2,u,665000.0,10/12/2016,2.0,2.0,1291.0,40.0,-37.8167,145.1118
ID222967688,181 Dendy St,4,h,2300000.0,27/05/2017,3.0,2.0,592.0,7.0,-37.92173,145.01436
ID245827581,251 Bell St,2,h,760000.0,8/07/2017,1.0,2.0,378.0,99.0,-37.740109999999994,144.95266999999996
ID702425161,3/15 Mitchell St,2,u,570000.0,12/11/2016,1.0,1.0,628.0,59.0,-37.8681,144.9844
ID795362707,222 Barkly St,5,h,2500000.0,19/11/2016,2.0,2.0,555.0,129.0,-37.7767,144.9645
ID367934943,40 Ironbark Dr,8,h,1150000.0,4/06/2016,4.0,3.0,668.0,54.0,-37.7733,145.1198
ID752420133,4/38 MacFarlan St,2,u,965000.0,3/12/2016,2.0,2.0,2143.0,21.0,-37.8393,144.9886
ID419192628,21 Diamond St,3,h,840000.0,13/08/2016,1.0,2.0,603.0,69.0,-37.7484,144.8892
ID964029585,7 Centurion Ct,3,h,646000.0,23/09/2017,2.0,2.0,716.0,40.0,-37.64206,145.03703000000004
ID924158306,34 Essex St,3,h,775000.0,10/09/2016,1.0,1.0,406.0,59.0,-37.7269,144.9447
ID908238436,2 Rindlebrook Pl,3,h,900000.0,12/08/2017,2.0,2.0,0.0,49.0,-37.75912,145.28886
ID224829880,4/83 Grange Rd,3,t,1550000.0,15/10/2016,2.0,2.0,117.0,19.0,-37.8343,145.0112
ID510385983,99 Murray Rd,3,h,900000.0,12/11/2016,1.0,1.0,527.0,69.0,-37.7396,145.0174
ID199854251,44 Separation St,4,h,1255000.0,16/09/2017,1.0,1.0,368.0,104.0,-37.77167,145.02015
ID185807681,2005/39 Coventry St,2,u,690000.0,23/04/2016,3.0,1.0,0.0,6.0,-37.8295,144.9692
ID359328165,29 Molesworth St,2,h,850000.0,3/09/2016,1.0,1.0,371.0,89.0,-37.735,144.9589
ID360457425,17 Winter Ct,5,h,725000.0,27/05/2017,2.0,2.0,574.0,49.0,-37.66936,145.05413000000001
ID479301429,7/74 Hawdon St,2,u,534000.0,8/07/2017,1.0,1.0,2033.0,49.0,-37.75715,145.06463
ID771172382,11 Plymouth Ct,3,h,913000.0,17/06/2017,2.0,1.0,431.0,49.0,-37.812059999999995,145.18126999999996
ID695422127,1/70 Bruce St,1,u,392000.0,22/07/2017,1.0,1.0,629.0,54.0,-37.741440000000004,144.99326000000005
ID357203180,349 Park St,2,h,1180000.0,9/09/2017,1.0,0.0,140.0,119.0,-37.83745,144.95459
ID606491507,56 Verdon St,3,h,2910000.0,4/03/2017,3.0,2.0,515.0,29.0,-37.8609,144.8947
ID358809118,95 Bradshaw St,2,h,953000.0,28/08/2016,1.0,1.0,414.0,59.0,-37.7466,144.8941
ID983530989,11/300 Racecourse Rd,2,u,603000.0,8/04/2017,1.0,1.0,0.0,129.0,-37.788000000000004,144.9306
ID255597319,14/205 Gipps St,2,u,750000.0,17/06/2017,1.0,1.0,2379.0,6.0,-37.80554,144.99612
ID719454474,220a Mansfield St,3,h,701000.0,13/08/2016,3.0,2.0,273.0,61.0,-37.7583,145.0174
ID615713063,13 Union St,3,h,735000.0,15/10/2016,1.0,1.0,490.0,49.0,-37.7892,144.8432
ID373343628,15A Lothian St,3,t,1300000.0,11/02/2017,2.0,2.0,67.0,14.0,-37.804,144.9441
ID628950311,13/25 Marnoo St,3,t,441700.0,22/04/2017,2.0,1.0,145.0,16.0,-37.7894,144.8463
ID840149591,9 Manchester St,2,h,1682000.0,24/06/2017,1.0,1.0,264.0,109.0,-37.8285,145.04022
ID161857212,7/30 Walsh St,1,u,250000.0,4/02/2016,1.0,1.0,0.0,59.0,-37.9028,145.0475
ID980413162,78 Valley Pde,4,h,2725000.0,25/02/2017,3.0,2.0,603.0,12.0,-37.8521,145.0657
ID943547734,245 Carrick Dr,3,h,629000.0,12/08/2017,1.0,2.0,552.0,39.0,-37.686409999999995,144.89826000000005
ID860653586,2/105 Raleigh Rd,2,t,479000.0,14/05/2016,2.0,1.0,0.0,64.0,-37.7691,144.8905
ID219281264,2/21 Gregory St,3,u,550000.0,27/11/2016,1.0,1.0,196.0,59.0,-37.7216,144.9157
ID495641586,7 Balfour St,4,h,1940000.0,3/09/2016,2.0,2.0,682.0,59.0,-37.9205,145.0122
ID535884183,26 Canterbury Rd,3,h,1420000.0,8/04/2017,1.0,0.0,112.0,44.0,-37.8447,144.9604
ID497472336,253 Thompsons Rd,4,h,1000000.0,13/08/2016,3.0,2.0,728.0,49.0,-37.768,145.1027
ID189100461,6/11 Seymour Gr,2,u,530000.0,22/05/2016,1.0,1.0,0.0,89.0,-37.8361,145.0599
ID620658518,5/18 William St,3,u,1005000.0,19/11/2016,1.0,1.0,0.0,94.0,-37.909,145.0005
ID274431789,8/6 Ridley St,1,u,145000.0,28/05/2016,1.0,1.0,36.0,99.0,-37.7833,144.8266
ID852210885,6 Alimar Ct,4,h,1410000.0,27/06/2016,2.0,3.0,739.0,49.0,-37.8552,145.1292
ID652511697,2/532 Orrong Rd,2,u,565000.0,28/08/2016,1.0,1.0,0.0,79.0,-37.8573,145.0112
ID775988922,7/226 Glenlyon Rd,1,u,320000.0,19/08/2017,1.0,1.0,682.0,39.0,-37.7734,144.97686000000004
ID819285802,3/14 Rugby Rd,2,u,455000.0,16/04/2016,1.0,2.0,0.0,59.0,-37.8942,145.0867
ID331776550,2/23 Whitmuir Rd,3,u,641500.0,22/04/2017,1.0,1.0,681.0,59.0,-37.9145,145.0287
ID850216227,78 Thomas St,4,h,1686500.0,3/12/2016,2.0,2.0,664.0,54.0,-37.9394,145.0099
ID239081691,24 McConnell St,2,h,1150000.0,17/06/2017,1.0,0.0,147.0,129.0,-37.79067,144.92844
ID508370104,27 Earl St,3,h,1410000.0,24/09/2016,1.0,1.0,519.0,27.0,-37.796,145.0377
